student_id,gender,year,platform_preference,daily_screen_time_hrs,study_hours,sleep_hours,attendance_pct,assignment_completion_pct,exam_score,cgpa,screen_time_group,at_risk
S01315,Male,3rd Year,WhatsApp,5.52,2.01,6.53,73.8,71.0,62.3,8.24,4-6h,1
S01316,Female,4th Year,Instagram,2.61,3.13,7.97,100.0,77.4,82.0,9.26,2-4h,0
S01317,Male,3rd Year,YouTube,3.16,1.16,7.28,78.5,62.0,59.2,8.69,2-4h,0
S01318,Male,2nd Year,YouTube,4.83,2.79,5.82,98.2,75.0,69.0,8.93,4-6h,0
S01319,Other,3rd Year,Twitter/X,4.16,2.95,8.66,90.2,64.3,80.0,9.92,4-6h,0
S01320,Male,3rd Year,Twitter/X,5.09,3.88,10.0,67.4,72.3,78.4,9.24,4-6h,0
S01321,Other,1st Year,Instagram,5.62,3.31,7.24,91.2,75.0,64.5,9.2,4-6h,0
S01322,Male,1st Year,Instagram,6.67,0.99,5.65,82.4,64.7,44.7,8.52,6-8h,0
S01323,Male,2nd Year,TikTok,5.34,4.65,5.01,80.6,68.9,67.1,9.3,4-6h,0
S01324,Female,3rd Year,YouTube,6.57,3.12,7.17,86.2,77.1,73.3,8.82,6-8h,0
S01325,Female,1st Year,TikTok,5.64,3.27,8.41,89.6,70.4,79.7,8.9,4-6h,0
S01326,Female,3rd Year,Instagram,1.15,3.77,8.27,97.3,85.2,80.2,9.76,<2h,0
S01327,Female,4th Year,Instagram,3.43,2.6,7.31,99.3,83.8,76.9,9.66,2-4h,0
S01328,Female,4th Year,TikTok,5.18,3.38,6.28,89.5,79.8,81.6,9.44,4-6h,0
S01329,Male,2nd Year,Instagram,2.84,4.19,5.98,74.4,86.4,76.5,9.14,2-4h,0
S01330,Male,4th Year,Twitter/X,6.82,0.14,7.89,78.7,59.7,60.5,8.54,6-8h,0
S01331,Male,1st Year,Instagram,8.87,1.59,7.68,100.0,65.1,66.4,8.38,8h+,0
S01332,Female,1st Year,Instagram,8.18,2.13,4.59,89.0,63.4,50.9,8.38,8h+,0
S01333,Male,2nd Year,WhatsApp,5.03,3.47,9.14,100.0,61.7,77.6,9.12,4-6h,0
S01334,Male,3rd Year,YouTube,8.78,4.2,7.25,95.0,69.2,70.4,8.83,8h+,0
S01335,Male,1st Year,TikTok,5.83,1.78,8.77,87.0,66.9,65.8,9.27,4-6h,0
S01336,Male,4th Year,Instagram,4.76,2.39,5.37,88.9,73.3,70.9,8.86,4-6h,0
S01337,Male,1st Year,TikTok,4.15,2.47,5.43,86.3,68.9,68.8,8.92,4-6h,0
S01338,Female,2nd Year,Snapchat,4.83,1.92,6.91,68.4,61.0,41.7,8.02,4-6h,1
S01339,Male,4th Year,YouTube,4.65,2.63,7.78,86.2,74.8,61.7,8.87,4-6h,0
S01340,Female,4th Year,Snapchat,5.87,4.09,9.28,96.7,61.2,65.9,9.19,4-6h,0
S01341,Female,4th Year,TikTok,5.85,1.36,7.86,78.6,75.2,60.3,8.19,4-6h,1
S01342,Male,2nd Year,YouTube,5.51,3.64,6.68,89.1,69.2,73.1,9.07,4-6h,0
S01343,Female,2nd Year,TikTok,6.46,0.27,5.52,92.4,61.2,55.5,8.11,6-8h,1
S01344,Male,3rd Year,TikTok,8.12,1.69,8.21,72.8,64.9,49.2,8.32,8h+,1
S01345,Female,3rd Year,Instagram,7.59,2.13,5.43,78.0,67.5,59.5,8.41,6-8h,0
S01346,Other,3rd Year,YouTube,2.23,6.1,9.61,78.7,73.0,94.8,9.5,2-4h,0
S01347,Female,2nd Year,YouTube,0.5,3.49,7.38,82.8,86.2,72.6,9.36,<2h,0
S01348,Female,4th Year,YouTube,7.56,0.0,8.76,69.7,58.8,39.6,8.13,6-8h,1
S01349,Male,4th Year,Snapchat,2.49,0.54,8.33,79.6,62.1,63.3,9.26,2-4h,0
S01350,Male,1st Year,YouTube,5.01,3.14,6.9,99.8,64.4,84.7,9.24,4-6h,0
S01351,Female,3rd Year,WhatsApp,2.93,4.38,6.71,78.9,75.2,87.3,9.1,2-4h,0
S01352,Male,4th Year,YouTube,1.54,4.28,7.15,91.0,69.7,87.1,9.79,<2h,0
S01353,Male,4th Year,YouTube,6.69,3.04,7.38,78.5,80.8,60.0,9.44,6-8h,0
S01354,Male,4th Year,Snapchat,7.17,4.44,6.85,94.8,82.3,79.2,9.43,6-8h,0
S01355,Female,4th Year,TikTok,4.23,2.42,6.42,99.6,73.3,68.7,9.25,4-6h,0
S01356,Male,2nd Year,TikTok,0.5,5.24,7.53,99.6,83.0,88.7,10.0,<2h,0
S01357,Female,3rd Year,Instagram,4.3,0.77,7.28,89.5,63.0,49.3,9.25,4-6h,0
S01358,Male,4th Year,YouTube,6.36,1.49,4.1,81.7,69.1,54.7,8.81,6-8h,0
S01359,Male,4th Year,Instagram,2.25,0.88,8.08,77.0,82.6,60.4,9.06,2-4h,0
S01360,Female,4th Year,WhatsApp,5.9,2.52,5.67,100.0,62.4,68.1,9.31,4-6h,0
S01361,Male,4th Year,YouTube,5.47,2.94,5.51,77.4,60.0,49.5,8.33,4-6h,1
S01362,Female,1st Year,Twitter/X,6.77,2.94,4.62,90.1,79.0,64.2,8.09,6-8h,1
S01363,Male,4th Year,TikTok,5.76,3.05,4.63,95.3,54.5,52.6,8.91,4-6h,0
S01364,Male,4th Year,YouTube,3.36,1.99,5.56,82.0,61.9,71.2,8.89,2-4h,0
S01365,Male,4th Year,TikTok,8.13,2.24,5.68,92.2,60.1,62.6,8.24,8h+,1
S01366,Female,1st Year,Twitter/X,5.15,0.82,9.59,93.1,50.7,63.5,9.09,4-6h,0
S01367,Female,2nd Year,Twitter/X,5.44,5.06,6.33,100.0,84.3,84.2,8.65,4-6h,0
S01368,Female,1st Year,Instagram,3.45,2.91,7.54,82.8,79.4,66.0,8.89,2-4h,0
S01369,Male,4th Year,YouTube,4.52,2.44,7.67,73.3,64.6,65.4,8.64,4-6h,0
S01370,Female,2nd Year,YouTube,3.55,5.73,7.46,82.3,91.0,88.8,8.95,2-4h,0
S01371,Female,4th Year,Instagram,5.12,1.21,6.96,87.5,76.0,42.8,9.23,4-6h,0
S01372,Female,2nd Year,TikTok,9.27,0.63,4.88,81.1,54.3,42.8,7.35,8h+,1
S01373,Female,4th Year,Twitter/X,2.48,1.9,9.34,84.7,67.6,72.4,8.91,2-4h,0
S01374,Female,4th Year,YouTube,1.95,3.54,9.88,70.2,95.2,76.2,9.74,<2h,0
S01375,Male,2nd Year,Snapchat,8.74,3.06,4.33,85.8,69.2,66.8,8.69,8h+,0
S01376,Female,2nd Year,TikTok,5.04,4.19,5.74,100.0,75.6,70.2,8.79,4-6h,0
S01377,Male,4th Year,YouTube,4.03,7.12,6.86,91.4,95.0,87.5,10.0,4-6h,0
S01378,Female,1st Year,Instagram,7.79,0.0,5.4,88.3,58.4,37.0,8.17,6-8h,1
S01379,Male,1st Year,TikTok,4.17,4.15,7.86,92.3,70.9,88.4,10.0,4-6h,0
S01380,Male,1st Year,Twitter/X,9.52,1.44,5.45,84.1,57.8,48.9,8.28,8h+,1
S01381,Male,1st Year,TikTok,6.99,1.85,9.59,92.5,71.3,63.4,8.66,6-8h,0
S01382,Male,2nd Year,Instagram,4.43,2.26,8.71,90.2,52.9,70.7,8.67,4-6h,0
S01383,Male,2nd Year,Instagram,10.25,0.78,6.56,76.2,51.6,49.0,7.57,8h+,1
S01384,Female,1st Year,Instagram,4.17,5.77,8.53,78.6,90.9,85.6,9.22,4-6h,0
S01385,Female,3rd Year,TikTok,7.13,3.97,8.19,80.6,65.0,85.4,9.44,6-8h,0
S01386,Female,3rd Year,Snapchat,6.16,2.92,6.17,87.4,80.0,68.5,8.8,6-8h,0
S01387,Female,3rd Year,Instagram,8.36,4.51,5.51,78.4,79.8,62.1,8.94,8h+,0
S01388,Male,4th Year,Snapchat,8.94,0.11,6.59,84.0,53.7,43.9,8.58,8h+,0
S01389,Female,1st Year,TikTok,5.57,0.99,8.11,89.3,58.4,59.4,7.67,4-6h,1
S01390,Male,4th Year,TikTok,3.84,0.03,7.43,95.3,60.9,52.7,9.17,2-4h,0
S01391,Female,2nd Year,WhatsApp,6.51,1.77,4.8,96.6,84.9,60.9,8.63,6-8h,0
S01392,Male,2nd Year,Instagram,4.01,3.51,6.18,87.6,88.3,77.5,9.3,4-6h,0
S01393,Male,3rd Year,Twitter/X,9.93,2.36,6.24,66.6,60.2,45.9,7.77,8h+,1
S01394,Male,3rd Year,Instagram,5.8,3.17,6.86,81.2,64.2,62.0,8.54,4-6h,0
S01395,Male,2nd Year,YouTube,4.7,1.03,9.68,86.4,65.6,74.3,8.99,4-6h,0
S01396,Male,3rd Year,Twitter/X,5.91,4.13,5.14,66.2,73.7,55.3,9.74,4-6h,0
S01397,Male,3rd Year,Twitter/X,2.54,3.89,8.1,100.0,67.2,71.7,9.99,2-4h,0
S01398,Female,2nd Year,TikTok,3.36,4.48,9.26,89.0,78.0,76.6,10.0,2-4h,0
S01399,Female,4th Year,TikTok,8.14,0.0,9.56,85.6,65.9,44.0,8.1,8h+,1
S01400,Male,3rd Year,TikTok,4.05,3.73,6.69,100.0,59.5,80.5,9.07,4-6h,0
S01401,Male,4th Year,Snapchat,3.2,1.63,7.98,81.5,75.8,64.7,8.6,2-4h,0
S01402,Female,3rd Year,Instagram,6.68,2.19,7.56,89.3,75.5,62.8,8.49,6-8h,0
S01403,Male,1st Year,Snapchat,8.11,3.33,6.86,80.8,60.9,69.7,7.8,8h+,1
S01404,Female,4th Year,YouTube,7.08,2.85,6.63,81.3,79.4,58.4,8.38,6-8h,0
S01405,Male,4th Year,YouTube,7.69,1.33,7.24,74.6,54.6,58.0,8.07,6-8h,1
S01406,Female,3rd Year,YouTube,3.84,3.31,3.96,100.0,76.6,81.7,9.07,2-4h,0
S01407,Female,4th Year,TikTok,2.37,1.27,8.36,85.0,67.1,65.8,9.04,2-4h,0
S01408,Female,1st Year,WhatsApp,8.8,4.13,6.67,88.0,64.1,71.3,8.95,8h+,0
S01409,Female,2nd Year,TikTok,4.79,2.82,6.82,67.1,64.9,61.5,8.73,4-6h,0
S01410,Male,1st Year,WhatsApp,4.95,4.78,9.74,97.5,81.0,90.5,9.33,4-6h,0
S01411,Male,2nd Year,Instagram,8.42,1.68,5.68,92.0,66.7,46.9,7.55,8h+,1
S01412,Female,1st Year,Snapchat,6.72,1.99,6.29,84.5,63.4,49.9,8.31,6-8h,1
S01413,Female,1st Year,Snapchat,6.5,1.67,9.44,81.5,52.4,60.3,8.25,6-8h,1
S01414,Male,4th Year,TikTok,10.26,3.46,5.2,83.3,65.1,52.0,8.51,8h+,0
S01415,Female,1st Year,TikTok,4.08,2.19,6.5,100.0,72.6,67.8,9.38,4-6h,0
S01416,Male,3rd Year,TikTok,7.54,3.6,6.5,64.9,65.5,58.5,8.91,6-8h,0
S01417,Male,3rd Year,Twitter/X,5.63,2.4,8.07,92.7,82.0,73.3,9.22,4-6h,0
S01418,Female,3rd Year,Snapchat,6.09,0.0,7.18,75.2,46.5,48.2,8.15,6-8h,1
S01419,Male,3rd Year,Instagram,8.86,1.54,4.82,80.8,40.9,45.2,7.9,8h+,1
S01420,Female,4th Year,Twitter/X,6.62,1.03,6.14,81.2,55.3,52.4,8.05,6-8h,1
S01421,Male,3rd Year,YouTube,6.68,2.84,6.03,79.3,72.2,57.1,8.06,6-8h,1
S01422,Male,1st Year,Instagram,7.86,0.79,6.55,82.1,49.8,46.2,8.58,6-8h,0
S01423,Female,3rd Year,Twitter/X,4.7,4.53,7.67,74.6,67.3,64.7,9.13,4-6h,0
S01424,Female,4th Year,YouTube,3.65,3.2,7.82,97.5,80.6,78.0,8.81,2-4h,0
S01425,Male,2nd Year,Snapchat,3.2,3.15,5.04,69.8,77.4,62.3,8.59,2-4h,0
S01426,Male,1st Year,Instagram,1.17,4.76,9.03,95.6,85.2,96.6,9.54,<2h,0
S01427,Male,1st Year,Instagram,10.02,3.63,6.65,76.3,69.1,50.0,8.42,8h+,0
S01428,Male,4th Year,YouTube,3.07,3.41,9.16,76.2,71.3,72.0,9.69,2-4h,0
S01429,Female,2nd Year,Instagram,5.01,1.93,7.65,87.6,63.7,76.8,8.67,4-6h,0
S01430,Female,3rd Year,Snapchat,4.89,0.45,8.52,70.2,69.0,49.9,7.53,4-6h,1
S01431,Male,2nd Year,Instagram,6.18,1.85,7.51,84.6,53.7,60.7,8.56,6-8h,0
S01432,Male,1st Year,YouTube,7.29,1.75,8.48,68.6,45.0,48.8,8.35,6-8h,1
S01433,Female,1st Year,Instagram,7.39,2.82,7.39,87.3,61.7,56.6,8.6,6-8h,0
S01434,Female,1st Year,YouTube,4.22,2.71,7.07,77.3,78.0,76.3,8.68,4-6h,0
S01435,Female,2nd Year,Snapchat,5.13,4.1,10.0,80.9,75.1,78.0,9.33,4-6h,0
S01436,Female,3rd Year,Instagram,6.12,1.97,8.06,87.2,71.7,65.2,8.74,6-8h,0
S01437,Male,1st Year,TikTok,4.95,3.01,7.83,77.9,54.0,58.1,8.9,4-6h,0
S01438,Female,4th Year,Twitter/X,9.04,4.14,4.81,80.2,68.7,63.5,8.74,8h+,0
S01439,Female,3rd Year,TikTok,6.58,3.32,5.16,68.6,73.3,66.5,8.39,6-8h,0
S01440,Female,1st Year,Snapchat,7.12,2.62,7.14,89.4,54.2,71.5,8.51,6-8h,0
S01441,Male,3rd Year,Instagram,6.96,1.83,6.97,100.0,69.9,68.3,9.22,6-8h,0
S01442,Male,4th Year,Instagram,8.08,1.59,5.81,100.0,59.3,52.4,8.67,8h+,0
S01443,Male,2nd Year,Twitter/X,5.9,1.65,7.12,85.4,88.9,63.3,8.96,4-6h,0
S01444,Female,1st Year,TikTok,2.65,2.7,9.49,96.3,55.9,83.5,9.87,2-4h,0
S01445,Male,4th Year,TikTok,6.38,3.98,7.77,66.1,81.4,55.4,9.02,6-8h,0
S01446,Male,1st Year,TikTok,4.07,2.93,5.73,100.0,68.3,66.4,9.48,4-6h,0
S01447,Female,1st Year,YouTube,4.34,1.18,7.03,94.2,52.8,70.3,8.17,4-6h,1
S01448,Male,2nd Year,Instagram,6.79,5.42,5.76,78.6,69.8,77.8,9.14,6-8h,0
S01449,Male,2nd Year,Snapchat,8.22,2.99,6.09,94.1,66.4,54.6,8.57,8h+,0
S01450,Male,3rd Year,TikTok,5.55,0.88,6.46,82.4,71.0,61.5,9.11,4-6h,0
S01451,Male,4th Year,YouTube,6.18,2.21,6.28,79.6,79.3,61.0,8.99,6-8h,0
S01452,Male,4th Year,Twitter/X,9.24,2.49,4.81,85.3,72.2,59.7,8.06,8h+,1
S01453,Female,2nd Year,YouTube,6.03,5.46,6.75,73.7,67.8,70.5,9.33,6-8h,0
S01454,Female,1st Year,YouTube,11.22,0.31,5.41,88.3,59.8,46.9,7.86,8h+,1
S01455,Male,3rd Year,Twitter/X,6.74,4.24,3.01,72.9,73.7,66.5,8.86,6-8h,0
S01456,Male,2nd Year,Snapchat,1.63,5.8,10.0,79.1,79.2,89.0,9.5,<2h,0
S01457,Female,3rd Year,TikTok,7.16,1.76,8.17,73.9,60.7,57.6,8.56,6-8h,0
S01458,Male,3rd Year,Instagram,6.34,2.43,6.39,91.6,60.2,60.9,8.64,6-8h,0
S01459,Male,4th Year,Instagram,8.34,0.93,6.6,75.4,58.1,59.5,8.21,8h+,1
S01460,Female,3rd Year,TikTok,6.98,2.43,5.25,69.7,58.9,54.5,8.08,6-8h,1
S01461,Male,4th Year,YouTube,5.2,3.0,9.25,79.3,61.4,64.7,8.77,4-6h,0
S01462,Male,1st Year,Snapchat,2.81,4.47,9.87,87.9,82.2,80.9,10.0,2-4h,0
S01463,Male,1st Year,WhatsApp,5.04,4.72,7.27,73.7,80.1,74.4,8.76,4-6h,0
S01464,Female,2nd Year,Snapchat,3.63,2.21,8.61,75.7,68.6,72.4,8.55,2-4h,0
S01465,Male,1st Year,YouTube,4.22,0.28,7.42,100.0,74.2,55.4,8.71,4-6h,0
S01466,Male,4th Year,Snapchat,6.79,2.74,5.07,74.8,63.9,69.4,8.2,6-8h,1
S01467,Male,3rd Year,YouTube,9.17,2.78,5.91,77.4,59.4,57.6,8.01,8h+,1
S01468,Female,3rd Year,Instagram,6.37,3.22,7.04,80.3,73.5,68.7,8.83,6-8h,0
S01469,Male,1st Year,Instagram,2.87,2.98,6.8,83.9,72.7,72.0,8.55,2-4h,0
S01470,Male,4th Year,YouTube,6.48,3.01,6.57,90.0,68.1,67.1,8.44,6-8h,0
S01471,Female,3rd Year,Twitter/X,8.13,4.8,6.49,91.3,49.6,71.1,9.81,8h+,0
S01472,Female,1st Year,Instagram,4.16,3.81,7.1,83.6,74.1,80.2,9.36,4-6h,0
S01473,Male,4th Year,Instagram,5.21,2.49,7.11,73.0,53.5,62.8,8.42,4-6h,0
S01474,Male,4th Year,WhatsApp,5.53,2.24,5.62,97.7,57.0,70.9,9.01,4-6h,0
S01475,Female,3rd Year,Instagram,3.77,3.06,6.33,86.1,61.7,68.4,9.29,2-4h,0
S01476,Female,2nd Year,Snapchat,6.93,5.2,5.12,100.0,64.8,77.9,9.59,6-8h,0
S01477,Male,2nd Year,YouTube,5.23,2.77,8.31,62.9,64.5,58.0,8.7,4-6h,0
S01478,Male,4th Year,Instagram,6.42,2.8,4.12,85.8,63.0,68.5,9.01,6-8h,0
S01479,Male,4th Year,Twitter/X,3.55,2.63,8.79,100.0,76.8,72.4,8.47,2-4h,0
S01480,Male,1st Year,Instagram,4.54,4.82,8.95,82.6,78.1,78.4,8.97,4-6h,0
S01481,Female,4th Year,TikTok,7.09,5.65,6.37,80.8,59.0,72.7,9.17,6-8h,0
S01482,Male,1st Year,Instagram,4.68,3.82,3.74,88.9,73.7,67.5,9.14,4-6h,0
S01483,Female,1st Year,Instagram,9.3,2.44,5.96,74.9,63.1,57.6,7.86,8h+,1
S01484,Female,1st Year,Instagram,4.62,3.21,7.05,82.9,68.7,68.3,9.11,4-6h,0
S01485,Male,4th Year,Instagram,5.99,0.0,5.61,81.0,58.7,58.6,7.94,4-6h,1
S01486,Male,4th Year,Instagram,7.55,3.75,6.02,76.3,69.2,58.3,8.55,6-8h,0
S01487,Female,1st Year,Snapchat,2.38,3.76,9.46,100.0,83.1,86.9,10.0,2-4h,0
S01488,Male,3rd Year,YouTube,1.63,4.34,8.45,94.3,67.5,82.1,10.0,<2h,0
S01489,Female,4th Year,YouTube,2.14,2.54,6.3,91.5,71.8,76.1,8.82,2-4h,0
S01490,Other,2nd Year,YouTube,8.28,1.92,4.51,89.8,72.9,55.2,7.94,8h+,1
S01491,Male,3rd Year,WhatsApp,4.29,2.6,6.76,83.8,81.4,67.0,8.79,4-6h,0
S01492,Male,2nd Year,Twitter/X,11.13,3.52,5.88,70.5,67.3,60.2,8.19,8h+,1
S01493,Male,4th Year,TikTok,4.26,2.66,7.83,80.5,74.6,64.9,8.69,4-6h,0
S01494,Female,3rd Year,Twitter/X,5.91,6.05,6.24,84.5,90.8,83.2,9.79,4-6h,0
S01495,Female,4th Year,YouTube,8.89,3.04,7.16,70.3,78.4,52.6,8.57,8h+,0
S01496,Female,4th Year,YouTube,9.91,0.29,8.85,74.7,52.0,47.4,8.12,8h+,1
S01497,Female,3rd Year,TikTok,10.04,1.99,7.38,74.4,50.2,44.6,7.6,8h+,1
S01498,Male,4th Year,TikTok,8.16,1.54,6.54,100.0,57.8,56.0,8.92,8h+,0
S01499,Female,3rd Year,YouTube,7.75,0.0,6.42,54.6,80.8,39.5,6.68,6-8h,1
S01500,Female,4th Year,YouTube,6.8,5.16,6.34,81.6,60.7,84.0,9.44,6-8h,0
S01501,Female,1st Year,WhatsApp,7.21,3.75,8.28,100.0,64.5,75.0,9.47,6-8h,0
S01502,Male,2nd Year,Snapchat,4.29,4.02,6.37,87.7,63.0,84.8,9.03,4-6h,0
S01503,Female,1st Year,YouTube,3.7,3.57,7.33,94.7,75.1,78.9,9.83,2-4h,0
S01504,Female,4th Year,Snapchat,5.49,0.93,7.07,86.0,53.3,56.8,8.51,4-6h,0
S01505,Female,4th Year,Instagram,5.13,2.34,6.4,78.8,66.9,72.3,8.75,4-6h,0
S01506,Female,4th Year,Instagram,4.5,4.44,5.37,63.8,59.6,70.3,9.1,4-6h,0
S01507,Female,1st Year,YouTube,7.03,1.15,7.19,85.2,65.7,53.1,9.71,6-8h,0
S01508,Female,4th Year,YouTube,7.6,0.0,6.61,74.7,66.1,49.4,8.57,6-8h,0
S01509,Female,3rd Year,Instagram,5.69,2.62,7.62,76.8,64.6,62.6,9.03,4-6h,0
S01510,Female,2nd Year,Snapchat,8.75,2.2,5.82,76.1,59.8,41.5,7.89,8h+,1
S01511,Male,4th Year,YouTube,2.99,3.66,8.96,100.0,74.3,89.0,9.6,2-4h,0
S01512,Male,4th Year,TikTok,5.07,4.17,5.92,100.0,74.8,83.6,8.91,4-6h,0
S01513,Male,2nd Year,Instagram,3.92,4.24,9.46,89.1,75.4,92.7,9.78,2-4h,0
S01514,Female,2nd Year,Instagram,1.39,4.13,5.34,85.3,86.0,81.4,9.52,<2h,0
S01515,Female,2nd Year,Twitter/X,5.32,4.83,7.59,73.4,84.8,72.5,8.72,4-6h,0
S01516,Other,1st Year,TikTok,5.23,0.77,7.66,90.0,56.4,66.0,8.62,4-6h,0
S01517,Male,1st Year,WhatsApp,8.83,3.16,5.47,98.8,61.1,69.0,8.33,8h+,1
S01518,Male,4th Year,WhatsApp,6.89,3.69,7.34,80.9,75.9,77.4,8.94,6-8h,0
S01519,Male,2nd Year,YouTube,3.25,1.55,9.0,63.9,57.4,62.4,8.44,2-4h,0
S01520,Male,4th Year,YouTube,9.58,0.01,3.51,86.8,37.0,40.7,7.81,8h+,1
S01521,Female,4th Year,Twitter/X,8.19,1.4,7.25,91.6,61.3,53.5,8.71,8h+,0
S01522,Male,4th Year,WhatsApp,6.78,1.78,3.57,67.6,67.1,52.8,8.2,6-8h,1
S01523,Female,1st Year,TikTok,5.0,4.22,5.82,87.4,67.9,64.1,8.96,4-6h,0
S01524,Female,2nd Year,Snapchat,3.39,2.46,9.43,92.0,66.6,80.2,9.3,2-4h,0
S01525,Male,4th Year,Snapchat,4.68,1.86,6.37,85.3,61.1,67.2,9.03,4-6h,0
S01526,Female,1st Year,YouTube,7.9,1.65,5.11,74.2,53.8,54.6,7.78,6-8h,1
S01527,Male,3rd Year,TikTok,9.65,3.93,6.12,90.2,70.0,65.0,8.7,8h+,0
S01528,Male,3rd Year,Snapchat,8.9,2.41,9.18,76.9,51.8,68.6,8.98,8h+,0
S01529,Female,4th Year,TikTok,4.42,2.92,4.78,71.4,68.7,67.6,8.97,4-6h,0
S01530,Female,4th Year,Instagram,3.04,3.28,6.0,67.5,67.1,63.8,9.01,2-4h,0
S01531,Male,2nd Year,YouTube,5.81,4.88,8.9,97.2,62.5,78.8,9.7,4-6h,0
S01532,Male,2nd Year,Instagram,1.61,2.58,10.0,95.8,81.8,76.3,9.68,<2h,0
S01533,Male,4th Year,Instagram,6.21,4.85,6.76,85.0,69.2,77.8,9.43,6-8h,0
S01534,Male,1st Year,Twitter/X,5.18,3.37,5.44,81.0,72.3,60.8,8.08,4-6h,1
S01535,Other,4th Year,Instagram,4.47,2.94,9.88,80.9,58.7,79.4,8.47,4-6h,0
S01536,Female,2nd Year,Instagram,1.99,7.38,9.6,78.5,82.6,100.0,10.0,<2h,0
S01537,Male,2nd Year,YouTube,6.63,1.21,7.71,79.3,67.8,51.8,7.86,6-8h,1
S01538,Female,1st Year,TikTok,4.33,2.68,6.12,65.2,90.9,60.5,8.87,4-6h,0
S01539,Male,4th Year,TikTok,2.93,1.61,7.32,80.7,53.8,66.2,8.75,2-4h,0
S01540,Male,2nd Year,Instagram,0.5,5.33,7.54,87.9,83.5,95.5,9.51,<2h,0
S01541,Female,4th Year,Instagram,5.44,5.54,7.44,91.2,80.1,91.7,9.58,4-6h,0
S01542,Female,2nd Year,Instagram,9.4,4.8,8.3,79.9,62.6,58.6,8.88,8h+,0
S01543,Female,3rd Year,TikTok,9.15,4.18,7.6,88.6,72.9,66.0,9.6,8h+,0
S01544,Female,3rd Year,Instagram,4.49,2.88,5.75,99.7,63.6,70.4,8.81,4-6h,0
S01545,Female,3rd Year,WhatsApp,4.18,2.69,8.99,97.2,71.8,67.5,9.8,4-6h,0
S01546,Male,2nd Year,YouTube,6.53,0.31,7.25,88.5,55.0,52.3,8.51,6-8h,0
S01547,Female,1st Year,Instagram,3.3,6.45,8.22,87.8,93.2,93.1,9.58,2-4h,0
S01548,Other,3rd Year,Snapchat,6.16,3.58,8.81,74.4,64.2,67.2,9.23,6-8h,0
S01549,Male,2nd Year,YouTube,7.19,1.96,5.3,90.4,60.1,49.7,8.75,6-8h,0
S01550,Female,4th Year,TikTok,8.2,4.51,6.55,98.6,76.3,90.0,8.98,8h+,0
S01551,Female,3rd Year,Instagram,5.28,1.58,6.34,88.7,57.0,63.8,8.77,4-6h,0
S01552,Male,1st Year,TikTok,5.05,3.69,5.03,100.0,72.5,74.2,8.87,4-6h,0
S01553,Female,1st Year,Snapchat,3.57,3.09,7.74,72.1,58.3,62.9,8.7,2-4h,0
S01554,Male,1st Year,WhatsApp,3.68,4.29,10.0,75.6,67.5,80.7,9.7,2-4h,0
S01555,Female,4th Year,Instagram,5.0,2.99,4.68,94.1,73.0,67.3,8.83,4-6h,0
S01556,Male,4th Year,YouTube,6.31,0.68,6.84,86.7,52.8,44.9,8.39,6-8h,0
S01557,Female,1st Year,YouTube,7.51,2.75,7.53,95.7,60.4,60.5,8.91,6-8h,0
S01558,Male,1st Year,WhatsApp,3.73,4.89,7.43,87.0,81.9,86.0,9.59,2-4h,0
S01559,Male,1st Year,Twitter/X,8.78,2.37,6.36,72.4,56.7,65.5,7.71,8h+,1
S01560,Male,4th Year,Instagram,4.9,4.27,5.4,83.6,80.6,74.3,9.6,4-6h,0
S01561,Female,4th Year,Instagram,5.45,1.44,7.31,69.7,66.2,63.6,8.53,4-6h,0
S01562,Female,2nd Year,YouTube,3.86,3.26,6.26,75.7,76.3,67.6,8.92,2-4h,0
S01563,Female,3rd Year,Instagram,0.5,2.96,4.9,100.0,87.9,78.7,9.65,<2h,0
S01564,Female,4th Year,YouTube,7.44,3.77,8.26,91.4,70.5,77.9,9.08,6-8h,0
S01565,Male,1st Year,Instagram,7.12,2.76,8.0,86.7,77.8,75.6,9.04,6-8h,0
S01566,Male,3rd Year,TikTok,4.88,4.15,7.16,68.5,80.9,77.5,9.21,4-6h,0
S01567,Female,4th Year,WhatsApp,5.65,4.61,7.28,81.2,69.5,67.8,9.46,4-6h,0
S01568,Male,3rd Year,WhatsApp,6.64,3.83,8.23,71.4,79.9,66.8,9.42,6-8h,0
S01569,Other,2nd Year,YouTube,2.06,4.03,7.81,100.0,80.5,86.9,10.0,2-4h,0
S01570,Female,4th Year,TikTok,4.34,1.71,8.35,80.6,64.2,63.7,8.74,4-6h,0
S01571,Male,1st Year,Twitter/X,7.25,2.68,6.35,72.0,67.2,60.5,8.05,6-8h,1
S01572,Male,1st Year,Instagram,2.74,2.7,9.12,88.6,82.1,81.3,9.95,2-4h,0
S01573,Female,2nd Year,TikTok,6.15,2.37,7.32,77.8,69.7,68.2,8.54,6-8h,0
S01574,Male,2nd Year,YouTube,2.52,2.98,7.7,100.0,89.0,89.5,9.22,2-4h,0
S01575,Male,2nd Year,Instagram,6.53,1.35,5.19,76.4,71.0,51.2,7.61,6-8h,1
S01576,Male,2nd Year,YouTube,5.42,0.08,7.38,71.1,64.7,43.2,8.42,4-6h,0
S01577,Female,2nd Year,Instagram,1.95,2.64,6.45,67.7,66.2,69.6,9.07,<2h,0
S01578,Female,4th Year,TikTok,8.06,2.83,5.79,81.6,62.5,70.6,7.86,8h+,1
